ID,subject,tumor_type,treatment,time,logvol,logvol_norm,vol,vol_norm
X-1270_BYL719,X-1270,CRC,BYL719,40,5.81383198,0.455831611,334.9000001,1.577484691
X-1270_BYL719,X-1270,CRC,BYL719,43,5.923453336,0.565452967,373.6999998,1.760244935
X-1270_BYL719,X-1270,CRC,BYL719,44,5.80362781,0.445627441,331.5000001,1.561469619
X-1270_BYL719,X-1270,CRC,BYL719,47,5.767070214,0.409069845,319.6,1.505416863
X-1270_BYL719,X-1270,CRC,BYL719,50,5.700109069,0.3421087,298.8999999,1.407913329
X-1270_BYL719,X-1270,CRC,BYL719,54,5.784132827,0.426132458,325.0999999,1.531323598
X-1270_BYL719,X-1270,CRC,BYL719,60,5.858218828,0.500218459,350.1,1.649081488
X-1270_BYL719,X-1270,CRC,BYL719,66,6.024173722,0.666173353,413.3000002,1.946773434
X-1290_BYL719,X-1290,CRC,BYL719,0,5.448890225,0,232.5,1
X-1290_BYL719,X-1290,CRC,BYL719,8,5.619675965,0.17078574,275.7999999,1.186236559
X-1290_BYL719,X-1290,CRC,BYL719,11,6.017132294,0.568242069,410.4000001,1.765161291
X-1290_BYL719,X-1290,CRC,BYL719,15,6.394259427,0.945369202,598.4000002,2.573763442
X-1290_BYL719,X-1290,CRC,BYL719,17,6.838940963,1.390050738,933.5,4.015053764
X-1290_BYL719,X-1290,CRC,BYL719,21,6.957307058,1.508416833,1050.8,4.519569893
X-1290_BYL719,X-1290,CRC,BYL719,24,7.037027615,1.58813739,1138,4.894623658
X-1303_BYL719,X-1303,CRC,BYL719,0,5.586124431,0,266.6999999,1
X-1303_BYL719,X-1303,CRC,BYL719,4,5.360822572,-0.225301859,212.9,0.798275216
X-1303_BYL719,X-1303,CRC,BYL719,9,5.242804657,-0.343319774,189.2000001,0.709411324
X-1303_BYL719,X-1303,CRC,BYL719,14,5.444579874,-0.141544557,231.5000001,0.868016499
X-1303_BYL719,X-1303,CRC,BYL719,18,5.269403356,-0.316721075,194.2999999,0.728533933
X-1303_BYL719,X-1303,CRC,BYL719,22,5.680513848,0.094389417,293.1000001,1.098987627
X-1303_BYL719,X-1303,CRC,BYL719,25,5.734958092,0.148833661,309.5,1.16047994
X-1303_BYL719,X-1303,CRC,BYL719,28,5.922382386,0.336257955,373.3,1.399700038
X-1329_BYL719,X-1329,CRC,BYL719,0,5.319099906,0,204.2000001,1
X-1329_BYL719,X-1329,CRC,BYL719,3,5.582744146,0.26364424,265.7999999,1.301665034
X-1329_BYL719,X-1329,CRC,BYL719,6,5.713402718,0.394302812,302.9,1.483349657
X-1329_BYL719,X-1329,CRC,BYL719,13,6.038586654,0.719486748,419.2999999,2.053379039
X-1441_BYL719,X-1441,CRC,BYL719,0,5.293807211,0,199.1,1
X-1441_BYL719,X-1441,CRC,BYL719,1,5.398615088,0.104807877,221.1,1.110497238
X-1441_BYL719,X-1441,CRC,BYL719,8,5.228967288,-0.064839923,186.5999999,0.937217478
X-1441_BYL719,X-1441,CRC,BYL719,12,5.39997102,0.106163809,221.3999999,1.112004018
X-1441_BYL719,X-1441,CRC,BYL719,16,5.324472324,0.030665113,205.3,1.031140131
X-1441_BYL719,X-1441,CRC,BYL719,19,5.395897695,0.102090484,220.5,1.107483677
X-1441_BYL719,X-1441,CRC,BYL719,22,5.402677382,0.108870171,222,1.115017579
X-1441_BYL719,X-1441,CRC,BYL719,26,5.409411414,0.115604203,223.5,1.122551482
X-1441_BYL719,X-1441,CRC,BYL719,29,5.292802186,-0.001005025,198.9,0.99899548
X-1441_BYL719,X-1441,CRC,BYL719,34,5.37296091,0.079153699,215.5000001,1.082370669
X-1441_BYL719,X-1441,CRC,BYL719,40,5.338499156,0.044691945,208.2,1.045705675
X-1441_BYL719,X-1441,CRC,BYL719,43,5.403577877,0.109770666,222.2,1.116022099
X-1441_BYL719,X-1441,CRC,BYL719,47,5.405825574,0.112018363,222.6999999,1.1185334
X-1441_BYL719,X-1441,CRC,BYL719,50,5.575949103,0.282141892,264,1.325966851
X-1441_BYL719,X-1441,CRC,BYL719,54,5.520660598,0.226853387,249.8000001,1.254645907
X-1441_BYL719,X-1441,CRC,BYL719,57,5.507767591,0.21396038,246.6000001,1.238573582
X-1441_BYL719,X-1441,CRC,BYL719,61,5.552571913,0.258764702,257.9,1.295328981
X-1441_BYL719,X-1441,CRC,BYL719,65,5.554508772,0.260701561,258.4,1.297840281
X-1441_BYL719,X-1441,CRC,BYL719,68,5.668500661,0.37469345,289.6000001,1.454545455
X-1441_BYL719,X-1441,CRC,BYL719,71,5.524655809,0.230848598,250.8000001,1.259668509
X-1441_BYL719,X-1441,CRC,BYL719,76,5.531015131,0.23720792,252.4000001,1.267704672
X-1441_BYL719,X-1441,CRC,BYL719,79,5.508173024,0.214365813,246.7000001,1.239075842
X-1441_BYL719,X-1441,CRC,BYL719,82,5.507767591,0.21396038,246.6000001,1.238573582
X-1441_BYL719,X-1441,CRC,BYL719,85,5.51100646,0.217199249,247.4,1.242591663
X-1441_BYL719,X-1441,CRC,BYL719,90,5.515845179,0.222037968,248.6,1.248618785
X-1443_BYL719,X-1443,CRC,BYL719,0,5.535758223,0,253.6000001,1
X-1443_BYL719,X-1443,CRC,BYL719,7,6.067499233,0.53174101,431.5999998,1.701892743
X-1443_BYL719,X-1443,CRC,BYL719,15,6.667846981,1.132088758,786.6999997,3.102129335
X-1443_BYL719,X-1443,CRC,BYL719,20,6.597418516,1.061660293,733.2,2.891167191
X-1443_BYL719,X-1443,CRC,BYL719,24,6.565124115,1.029365892,709.9,2.799290219
X-1443_BYL719,X-1443,CRC,BYL719,29,7.011935098,1.476176875,1109.8,4.376182964
X-1443_BYL719,X-1443,CRC,BYL719,33,6.906354298,1.370596075,998.5999999,3.937697159
X-1443_BYL719,X-1443,CRC,BYL719,38,6.929418919,1.393660696,1021.9,4.029574132
X-1443_BYL719,X-1443,CRC,BYL719,48,7.05807004,1.522311817,1162.2,4.582807571
X-1479_BYL719,X-1479,CRC,BYL719,0,5.361292166,0,213.0000001,1
X-1479_BYL719,X-1479,CRC,BYL719,5,5.309257307,-0.052034859,202.2000001,0.949295775
X-1479_BYL719,X-1479,CRC,BYL719,8,5.317139121,-0.044153045,203.8,0.956807512
X-1479_BYL719,X-1479,CRC,BYL719,12,5.373424839,0.012132673,215.6,1.012206572
X-1479_BYL719,X-1479,CRC,BYL719,15,5.428468051,0.067175885,227.8,1.069483568
X-1479_BYL719,X-1479,CRC,BYL719,19,5.591732971,0.230440805,268.2,1.259154929
X-1479_BYL719,X-1479,CRC,BYL719,22,5.657040212,0.295748046,286.3,1.344131455
X-1479_BYL719,X-1479,CRC,BYL719,26,5.521060838,0.159768672,249.9,1.173239436
X-1479_BYL719,X-1479,CRC,BYL719,29,5.720967299,0.359675133,305.1999999,1.432863849
X-1479_BYL719,X-1479,CRC,BYL719,33,5.764250221,0.402958055,318.6999999,1.49624413
X-1479_BYL719,X-1479,CRC,BYL719,36,5.881370624,0.520078458,358.2999999,1.682159623
X-1479_BYL719,X-1479,CRC,BYL719,43,5.790877182,0.429585016,327.3000002,1.536619719
X-1479_BYL719,X-1479,CRC,BYL719,47,6.102782283,0.741490117,447.0999999,2.099061032
X-1479_BYL719,X-1479,CRC,BYL719,50,6.248042875,0.886750709,517.0000003,2.427230047
X-1479_BYL719,X-1479,CRC,BYL719,54,6.272310809,0.911018643,529.7000002,2.48685446
X-1479_BYL719,X-1479,CRC,BYL719,57,6.298581532,0.937289366,543.7999999,2.553051642
X-1479_BYL719,X-1479,CRC,BYL719,64,6.337002707,0.975710541,565.1000002,2.653051643
X-1479_BYL719,X-1479,CRC,BYL719,68,6.39876131,1.037469144,601.1,2.822065727
X-1479_BYL719,X-1479,CRC,BYL719,72,6.476356789,1.115064623,649.6000001,3.049765258
X-1479_BYL719,X-1479,CRC,BYL719,75,6.538139824,1.176847658,691.0000002,3.244131455
X-1479_BYL719,X-1479,CRC,BYL719,78,6.757746012,1.396453846,860.7000003,4.040845071
X-1500_BYL719,X-1500,CRC,BYL719,0,5.504518197,0,245.8,1
X-1500_BYL719,X-1500,CRC,BYL719,4,5.497577977,-0.00694022,244.0999999,0.993083808
X-1500_BYL719,X-1500,CRC,BYL719,6,5.036303041,-0.468215156,153.9,0.626118796
X-1500_BYL719,X-1500,CRC,BYL719,18,4.844974178,-0.659544019,127.1,0.517087063
X-1500_BYL719,X-1500,CRC,BYL719,21,4.75272775,-0.751790447,115.9,0.471521562
X-1500_BYL719,X-1500,CRC,BYL719,25,4.656813419,-0.847704778,105.3,0.428397071
X-1500_BYL719,X-1500,CRC,BYL719,28,5.021245473,-0.483272724,151.6,0.616761595
X-1500_BYL719,X-1500,CRC,BYL719,31,5.042133961,-0.462384236,154.8,0.629780309
X-1500_BYL719,X-1500,CRC,BYL719,36,5.407171771,-0.097346426,222.9999999,0.90724166
X-1500_BYL719,X-1500,CRC,BYL719,41,4.85903691,-0.645481287,128.9,0.52441009
X-1500_BYL719,X-1500,CRC,BYL719,46,4.925077406,-0.579440791,137.7,0.560211554
X-1500_BYL719,X-1500,CRC,BYL719,49,4.883559212,-0.620958985,132.1000001,0.537428804
X-1536_BYL719,X-1536,CRC,BYL719,0,5.331268467,0,206.7000001,1
X-1536_BYL719,X-1536,CRC,BYL719,2,5.428028973,0.096760506,227.7,1.101596516
X-1536_BYL719,X-1536,CRC,BYL719,7,5.48147191,0.150203443,240.2000001,1.162070634
X-1536_BYL719,X-1536,CRC,BYL719,10,5.559912104,0.228643637,259.7999999,1.256894049
X-1536_BYL719,X-1536,CRC,BYL719,13,5.708770016,0.377501549,301.4999999,1.458635703
X-1536_BYL719,X-1536,CRC,BYL719,17,5.798789578,0.467521111,329.8999999,1.596032897
X-1536_BYL719,X-1536,CRC,BYL719,21,6.094246742,0.762978275,443.3000001,2.144654088
X-1536_BYL719,X-1536,CRC,BYL719,24,6.272122005,0.940853538,529.6000002,2.562167393
X-1536_BYL719,X-1536,CRC,BYL719,28,6.320588422,0.989319955,555.9,2.689404934
X-1536_BYL719,X-1536,CRC,BYL719,31,6.397262933,1.065994466,600.2,2.903725205
X-1536_BYL719,X-1536,CRC,BYL719,33,6.468009237,1.13674077,644.2000001,3.116594097
X-1536_BYL719,X-1536,CRC,BYL719,37,6.675192506,1.343924039,792.5000002,3.834059022
X-1536_BYL719,X-1536,CRC,BYL719,40,6.716352613,1.385084146,825.7999996,3.995162068
X-1536_BYL719,X-1536,CRC,BYL719,44,6.812894998,1.481626531,909.5,4.400096757
X-1855_BYL719,X-1855,CRC,BYL719,0,5.336094731,0,207.7,1
X-1855_BYL719,X-1855,CRC,BYL719,4,5.371567828,0.035473097,215.1999999,1.036109773
X-1855_BYL719,X-1855,CRC,BYL719,7,5.379897354,0.043802623,217.0000001,1.04477612
X-1855_BYL719,X-1855,CRC,BYL719,11,5.382198851,0.04610412,217.5000001,1.047183438
X-1855_BYL719,X-1855,CRC,BYL719,14,5.475207533,0.139112802,238.6999999,1.149253731
X-1855_BYL719,X-1855,CRC,BYL719,18,5.471009374,0.134914643,237.6999999,1.144439094
X-1855_BYL719,X-1855,CRC,BYL719,23,5.57519124,0.239096509,263.7999999,1.270101107
X-1855_BYL719,X-1855,CRC,BYL719,26,5.573673789,0.237579058,263.3999999,1.268175252
X-1855_BYL719,X-1855,CRC,BYL719,29,5.59805152,0.261956789,269.9,1.29947039
X-1855_BYL719,X-1855,CRC,BYL719,32,5.610204128,0.274109397,273.2000001,1.315358691
X-1855_BYL719,X-1855,CRC,BYL719,36,5.654242029,0.318147298,285.5,1.374578719
X-1855_BYL719,X-1855,CRC,BYL719,39,5.806339063,0.470244332,332.4,1.600385171
X-1855_BYL719,X-1855,CRC,BYL719,42,5.876614705,0.540519974,356.5999998,1.716899373
X-1855_BYL719,X-1855,CRC,BYL719,47,5.862209711,0.52611498,351.4999999,1.692344727
X-1855_BYL719,X-1855,CRC,BYL719,50,5.863631176,0.527536445,352.0000001,1.694752047
X-1855_BYL719,X-1855,CRC,BYL719,53,5.86760056,0.531505829,353.4,1.701492537
X-1855_BYL719,X-1855,CRC,BYL719,56,5.883043798,0.546949067,358.8999999,1.727973038
X-1855_BYL719,X-1855,CRC,BYL719,60,5.995456568,0.659361837,401.5999998,1.933558015
X-1855_BYL719,X-1855,CRC,BYL719,63,6.014448383,0.678353652,409.2999998,1.970630716
X-1855_BYL719,X-1855,CRC,BYL719,67,6.067962518,0.731867787,431.8,2.078960038
X-1855_BYL719,X-1855,CRC,BYL719,70,6.213207118,0.877112387,499.3000002,2.403948003
X-1855_BYL719,X-1855,CRC,BYL719,74,6.251903883,0.915809152,518.9999999,2.49879634
X-1855_BYL719,X-1855,CRC,BYL719,77,6.498282149,1.162187418,663.9999997,3.196918631
X-1855_BYL719,X-1855,CRC,BYL719,81,6.573959458,1.237864727,716.2000003,3.448242659
X-1855_BYL719,X-1855,CRC,BYL719,84,6.563714473,1.227619742,708.9000001,3.413095811
X-1855_BYL719,X-1855,CRC,BYL719,88,6.753904554,1.417809823,857.3999999,4.12806933
X-1855_BYL719,X-1855,CRC,BYL719,91,6.740046435,1.403951704,845.6000004,4.071256621
X-2145_BYL719,X-2145,CRC,BYL719,0,5.318119994,0,204,1
X-2145_BYL719,X-2145,CRC,BYL719,4,5.615679593,0.297559599,274.7,1.346568627
X-2145_BYL719,X-2145,CRC,BYL719,7,5.771752601,0.453632607,321.1,1.574019607
X-2145_BYL719,X-2145,CRC,BYL719,13,5.927459217,0.609339223,375.2,1.839215686
X-2145_BYL719,X-2145,CRC,BYL719,19,6.013470627,0.695350633,408.8999998,2.004411764
X-2145_BYL719,X-2145,CRC,BYL719,24,6.085182551,0.767062557,439.3,2.153431372
X-2145_BYL719,X-2145,CRC,BYL719,28,6.276079421,0.957959427,531.7000003,2.60637255
X-2145_BYL719,X-2145,CRC,BYL719,32,6.320768294,1.0026483,555.9999999,2.725490195
X-2145_BYL719,X-2145,CRC,BYL719,35,6.459904454,1.14178446,638.9999998,3.13235294
X-2145_BYL719,X-2145,CRC,BYL719,40,6.435348765,1.117228771,623.4999999,3.056372548
X-2182_BYL719,X-2182,CRC,BYL719,0,5.432411101,0,228.7,1
X-2182_BYL719,X-2182,CRC,BYL719,3,5.859645972,0.427234871,350.5999998,1.53301268
X-2182_BYL719,X-2182,CRC,BYL719,7,6.318066807,0.885655706,554.5000001,2.424573678
X-2182_BYL719,X-2182,CRC,BYL719,10,6.978679617,1.546268516,1073.5,4.693922167
X-2182_BYL719,X-2182,CRC,BYL719,15,7.421476706,1.989065605,1671.5,7.308701357
X-2239_BYL719,X-2239,CRC,BYL719,0,5.357529226,0,212.2,1
X-2239_BYL719,X-2239,CRC,BYL719,3,5.54322241,0.185693184,255.5000001,1.204052781
X-2239_BYL719,X-2239,CRC,BYL719,7,5.762365799,0.404836573,318.1000001,1.499057494
X-2239_BYL719,X-2239,CRC,BYL719,10,5.7166987,0.359169474,303.9,1.432139491
X-2239_BYL719,X-2239,CRC,BYL719,13,5.890262042,0.532732816,361.5000001,1.703581528
X-2239_BYL719,X-2239,CRC,BYL719,18,5.906723319,0.549194093,367.5000001,1.73185674
X-2239_BYL719,X-2239,CRC,BYL719,21,6.098523619,0.740994393,445.1999998,2.098020735
X-2239_BYL719,X-2239,CRC,BYL719,24,6.10946978,0.751940554,450.0999999,2.121112158
X-2239_BYL719,X-2239,CRC,BYL719,27,6.176906231,0.819377005,481.4999999,2.269085768
X-2239_BYL719,X-2239,CRC,BYL719,31,6.109025336,0.75149611,449.9000001,2.120169652
X-2239_BYL719,X-2239,CRC,BYL719,34,6.22495439,0.867425164,505.1999998,2.380772855
X-2239_BYL719,X-2239,CRC,BYL719,38,6.393925146,1.03639592,598.1999999,2.819038643
X-2239_BYL719,X-2239,CRC,BYL719,41,6.208388799,0.850859573,496.9000002,2.341658814
X-2239_BYL719,X-2239,CRC,BYL719,45,6.411161237,1.053632011,608.5999997,2.86804901
X-2239_BYL719,X-2239,CRC,BYL719,48,6.459904454,1.102375228,638.9999998,3.011310084
X-2239_BYL719,X-2239,CRC,BYL719,52,6.426002903,1.068473677,617.7000002,2.910933083
X-2239_BYL719,X-2239,CRC,BYL719,55,6.496624149,1.139094923,662.8999998,3.123939679
X-2374_BYL719,X-2374,CRC,BYL719,0,5.290285195,0,198.4,1
X-2374_BYL719,X-2374,CRC,BYL719,2,5.424509392,0.134224197,226.9,1.143649194
X-2374_BYL719,X-2374,CRC,BYL719,9,5.548297572,0.258012377,256.8,1.294354839
X-2374_BYL719,X-2374,CRC,BYL719,14,5.741399338,0.451114143,311.4999999,1.570060483
X-2374_BYL719,X-2374,CRC,BYL719,17,5.877735782,0.587450587,357.0000001,1.799395161
X-2374_BYL719,X-2374,CRC,BYL719,21,6.152732695,0.8624475,470.0000001,2.368951613
X-2374_BYL719,X-2374,CRC,BYL719,24,6.156767099,0.866481904,471.9000001,2.378528226
X-2374_BYL719,X-2374,CRC,BYL719,28,6.275138598,0.984853403,531.1999999,2.677419354
X-2374_BYL719,X-2374,CRC,BYL719,32,6.287114789,0.996829594,537.5999999,2.709677418
X-2374_BYL719,X-2374,CRC,BYL719,38,6.389569301,1.099284106,595.6000001,3.002016129
X-2374_BYL719,X-2374,CRC,BYL719,42,6.443495124,1.153209929,628.5999998,3.168346773
X-2403_BYL719,X-2403,CRC,BYL719,0,5.358000369,0,212.3000001,1
X-2403_BYL719,X-2403,CRC,BYL719,3,5.515442846,0.157442477,248.5000001,1.170513425
X-2403_BYL719,X-2403,CRC,BYL719,7,5.626181229,0.26818086,277.6000001,1.307583608
X-2403_BYL719,X-2403,CRC,BYL719,10,5.524257005,0.166256636,250.7,1.180876118
X-2403_BYL719,X-2403,CRC,BYL719,14,5.84325452,0.485254151,344.9,1.624587847
X-2403_BYL719,X-2403,CRC,BYL719,17,5.854498692,0.496498323,348.8,1.642958078
X-2403_BYL719,X-2403,CRC,BYL719,21,5.942274303,0.584273934,380.8,1.793688177
X-2403_BYL719,X-2403,CRC,BYL719,24,6.209394531,0.851394162,497.3999998,2.342910973
X-2403_BYL719,X-2403,CRC,BYL719,28,6.03260649,0.674606121,416.7999998,1.963259537
X-2403_BYL719,X-2403,CRC,BYL719,30,6.025382765,0.667382396,413.7999999,1.94912859
X-2403_BYL719,X-2403,CRC,BYL719,34,5.92585879,0.567858421,374.6,1.76448422
X-2403_BYL719,X-2403,CRC,BYL719,37,6.189700463,0.831700094,487.7000001,2.297220914
X-2483_BYL719,X-2483,CRC,BYL719,0,5.285232127,0,197.4,1
X-2483_BYL719,X-2483,CRC,BYL719,2,5.398615088,0.113382961,221.1,1.12006079
X-2483_BYL719,X-2483,CRC,BYL719,6,5.466793517,0.18156139,236.7000001,1.199088146
X-2483_BYL719,X-2483,CRC,BYL719,9,5.436338664,0.151106537,229.5999999,1.163120567
X-2483_BYL719,X-2483,CRC,BYL719,13,5.473530384,0.188298257,238.3,1.207193516
X-2483_BYL719,X-2483,CRC,BYL719,19,5.574053368,0.288821241,263.5,1.33485309
X-2483_BYL719,X-2483,CRC,BYL719,23,5.645093478,0.359861351,282.8999999,1.433130699
X-2483_BYL719,X-2483,CRC,BYL719,27,5.751937517,0.46670539,314.8000001,1.59473151
X-2483_BYL719,X-2483,CRC,BYL719,30,5.849900983,0.564668856,347.2000001,1.758865249
X-2483_BYL719,X-2483,CRC,BYL719,34,5.890815139,0.605583012,361.7,1.832320162
X-2483_BYL719,X-2483,CRC,BYL719,37,5.962035736,0.676803609,388.3999998,1.96757852
X-2483_BYL719,X-2483,CRC,BYL719,40,5.973555127,0.688323,392.9000002,1.990374874
X-2483_BYL719,X-2483,CRC,BYL719,44,6.002157177,0.71692505,404.3000001,2.048125634
X-2483_BYL719,X-2483,CRC,BYL719,47,6.060524083,0.775291956,428.6,2.171225937
X-2483_BYL719,X-2483,CRC,BYL719,50,6.186208624,0.900976497,486,2.462006079
X-2483_BYL719,X-2483,CRC,BYL719,55,6.129485845,0.844253718,459.2,2.326241135
X-2483_BYL719,X-2483,CRC,BYL719,58,6.35991983,1.074687703,578.2000002,2.929078015
X-2483_BYL719,X-2483,CRC,BYL719,61,6.475432717,1.19020059,649.0000002,3.287740629
X-2483_BYL719,X-2483,CRC,BYL719,64,6.53131485,1.246082723,686.3000001,3.476697062
X-2483_BYL719,X-2483,CRC,BYL719,68,6.674182532,1.388950405,791.6999999,4.010638297
X-2483_BYL719,X-2483,CRC,BYL719,70,6.72287044,1.437638313,831.2000002,4.210739616
X-2484_BYL719,X-2484,CRC,BYL719,0,5.315666005,0,203.5,1
X-2484_BYL719,X-2484,CRC,BYL719,3,4.926528785,-0.38913722,137.9,0.677641278
X-2484_BYL719,X-2484,CRC,BYL719,8,5.110782243,-0.204883762,165.8,0.814742015
X-2484_BYL719,X-2484,CRC,BYL719,13,4.838660029,-0.477005976,126.3,0.62063882
X-2484_BYL719,X-2484,CRC,BYL719,16,5.061328408,-0.254337597,157.7999999,0.775429975
X-2484_BYL719,X-2484,CRC,BYL719,20,4.604169686,-0.711496319,99.90000003,0.490909091
X-2484_BYL719,X-2484,CRC,BYL719,23,4.948050419,-0.367615586,140.9,0.692383292
X-2484_BYL719,X-2484,CRC,BYL719,31,4.628886713,-0.686779292,102.4,0.503194103
X-2484_BYL719,X-2484,CRC,BYL719,34,5.252273428,-0.063392577,191,0.938574938
X-2484_BYL719,X-2484,CRC,BYL719,37,5.208939555,-0.10672645,182.8999999,0.898771498
X-2484_BYL719,X-2484,CRC,BYL719,41,4.914858339,-0.400807666,136.3,0.66977887
X-2484_BYL719,X-2484,CRC,BYL719,44,5.357529226,0.041863221,212.2,1.042751842
X-2484_BYL719,X-2484,CRC,BYL719,49,5.160777953,-0.154888052,174.3000001,0.856511057
X-2484_BYL719,X-2484,CRC,BYL719,51,5.295814236,-0.019851769,199.4999999,0.98034398
X-2484_BYL719,X-2484,CRC,BYL719,55,5.324959297,0.009293292,205.3999999,1.009336609
X-2484_BYL719,X-2484,CRC,BYL719,58,5.237505227,-0.078160778,188.2,0.924815725
X-2484_BYL719,X-2484,CRC,BYL719,63,5.224670826,-0.090995179,185.7999999,0.913022113
X-2484_BYL719,X-2484,CRC,BYL719,64,5.163642463,-0.152023542,174.8,0.858968059
X-2484_BYL719,X-2484,CRC,BYL719,66,5.134032172,-0.181633833,169.7,0.833906634
X-2484_BYL719,X-2484,CRC,BYL719,70,5.321056854,0.005390849,204.6000001,1.005405406
X-2484_BYL719,X-2484,CRC,BYL719,73,5.374815338,0.059149333,215.9000001,1.060933661
X-2484_BYL719,X-2484,CRC,BYL719,79,5.013298412,-0.302367593,150.4000001,0.739066339
X-2484_BYL719,X-2484,CRC,BYL719,83,5.43503119,0.119365185,229.3,1.126781327
X-2484_BYL719,X-2484,CRC,BYL719,87,5.704115752,0.388449747,300.0999999,1.474692874
X-2538_BYL719,X-2538,CRC,BYL719,0,5.272486607,0,194.9000001,1
X-2538_BYL719,X-2538,CRC,BYL719,3,5.169346985,-0.103139622,175.8,0.902001026
X-2538_BYL719,X-2538,CRC,BYL719,9,4.914858339,-0.357628268,136.3,0.699332991
X-2538_BYL719,X-2538,CRC,BYL719,15,4.86907173,-0.403414877,130.2,0.66803489
X-2538_BYL719,X-2538,CRC,BYL719,20,5.18402822,-0.088458387,178.4,0.9153412
X-2538_BYL719,X-2538,CRC,BYL719,24,4.97397131,-0.298515297,144.6,0.741918933
X-2538_BYL719,X-2538,CRC,BYL719,28,5.096201182,-0.176285425,163.3999999,0.838378655
X-2538_BYL719,X-2538,CRC,BYL719,31,5.277604325,0.005117718,195.9,1.005130836
X-2538_BYL719,X-2538,CRC,BYL719,36,5.261653382,-0.010833225,192.8,0.989225243
X-2538_BYL719,X-2538,CRC,BYL719,42,5.376203905,0.103717298,216.2,1.109286813
X-2538_BYL719,X-2538,CRC,BYL719,45,5.536940489,0.264453882,253.9000001,1.302719343
X-2538_BYL719,X-2538,CRC,BYL719,48,5.609471795,0.336985188,272.9999999,1.400718316
X-2538_BYL719,X-2538,CRC,BYL719,52,5.528635122,0.256148515,251.8000001,1.291944587
X-2538_BYL719,X-2538,CRC,BYL719,56,5.736249665,0.463763058,309.9000001,1.590046177
X-2538_BYL719,X-2538,CRC,BYL719,59,5.676753802,0.404267195,291.9999999,1.498204206
X-2538_BYL719,X-2538,CRC,BYL719,63,5.644739934,0.372253327,282.8,1.451000512
X-2538_BYL719,X-2538,CRC,BYL719,69,5.637998734,0.365512127,280.9,1.441251923
X-2538_BYL719,X-2538,CRC,BYL719,73,5.65178718,0.379300573,284.8000001,1.461262186
X-2538_BYL719,X-2538,CRC,BYL719,78,5.742682624,0.470196017,311.9000001,1.60030785
X-2538_BYL719,X-2538,CRC,BYL719,80,5.869014387,0.59652778,353.8999999,1.815802974
X-2538_BYL719,X-2538,CRC,BYL719,84,5.962550537,0.69006393,388.6,1.993842996
X-2538_BYL719,X-2538,CRC,BYL719,87,5.942799375,0.670312768,381,1.954848639
X-2538_BYL719,X-2538,CRC,BYL719,91,5.978885765,0.706399158,395,2.026680348
X-2538_BYL719,X-2538,CRC,BYL719,94,6.083587836,0.811101229,438.6,2.250384812
X-2573_BYL719,X-2573,CRC,BYL719,0,5.66122286,0,287.4999999,1
X-2573_BYL719,X-2573,CRC,BYL719,2,5.578219252,-0.083003608,264.6000001,0.920347827
X-2573_BYL719,X-2573,CRC,BYL719,7,5.313205979,-0.348016881,203,0.706086957
X-2573_BYL719,X-2573,CRC,BYL719,11,5.420534999,-0.240687861,225.9999999,0.786086956
X-2573_BYL719,X-2573,CRC,BYL719,16,5.424509392,-0.236713468,226.9,0.789217392
X-2573_BYL719,X-2573,CRC,BYL719,21,5.569870057,-0.091352803,262.4,0.912695652
X-2573_BYL719,X-2573,CRC,BYL719,25,5.434594985,-0.226627875,229.2,0.797217392
X-2573_BYL719,X-2573,CRC,BYL719,30,5.219274159,-0.441948701,184.8,0.642782609
X-2573_BYL719,X-2573,CRC,BYL719,32,5.343768629,-0.317454231,209.2999999,0.728
X-2573_BYL719,X-2573,CRC,BYL719,36,5.363636833,-0.297586027,213.5000001,0.742608696
X-2573_BYL719,X-2573,CRC,BYL719,39,5.433722004,-0.227500856,229.0000001,0.79652174
X-2573_BYL719,X-2573,CRC,BYL719,42,5.494706181,-0.166516679,243.4000001,0.846608696
X-2573_BYL719,X-2573,CRC,BYL719,46,5.509793113,-0.151429747,247.1,0.859478261
X-2573_BYL719,X-2573,CRC,BYL719,52,5.526647445,-0.134575415,251.3000001,0.874086957
X-2573_BYL719,X-2573,CRC,BYL719,56,5.581991418,-0.079231442,265.6000001,0.923826088
X-2573_BYL719,X-2573,CRC,BYL719,60,5.579729826,-0.081493034,265,0.921739131
X-2573_BYL719,X-2573,CRC,BYL719,63,5.693732139,0.032509279,297.0000001,1.033043479
X-2573_BYL719,X-2573,CRC,BYL719,67,5.663307642,0.002084782,288.1,1.002086957
X-2573_BYL719,X-2573,CRC,BYL719,71,5.575949103,-0.085273757,264,0.91826087
X-2573_BYL719,X-2573,CRC,BYL719,74,5.469325163,-0.191897697,237.2999999,0.825391304
X-2573_BYL719,X-2573,CRC,BYL719,77,5.332235585,-0.328987275,206.9000001,0.719652174
X-2573_BYL719,X-2573,CRC,BYL719,80,5.594339563,-0.066883297,268.8999999,0.935304348
X-2573_BYL719,X-2573,CRC,BYL719,85,5.838313368,0.177090508,343.2000001,1.193739131
X-2573_BYL719,X-2573,CRC,BYL719,88,5.861925176,0.200702316,351.4000001,1.22226087
X-2573_BYL719,X-2573,CRC,BYL719,91,5.827179353,0.165956493,339.4000001,1.18052174
X-2659_BYL719,X-2659,CRC,BYL719,0,5.293304825,0,199.0000001,1
X-2659_BYL719,X-2659,CRC,BYL719,3,5.477300022,0.183995197,239.2,1.20201005
